Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std,TEXTURE,New Target,New Target Name
309,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi35.png,600,800,3,114608.34,408,280,191,27.0,74.0,171.0,17.0,20.0,50.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.999999999998942,0.0007998095898409,0.0181163938448641,0.0743619189442902,[35.  0.  0. ...  3.  2.  1.],17.175781,41.8211,"[ 7.15954902e-01  1.61074188e+01  9.93495770e-01  1.23810138e+03
  9.20113894e-01  2.99226161e+01  4.93629808e+03  1.37005784e+00
  1.53463779e+00  6.30850386e-03  6.89901842e-01 -6.60282263e-01
  8.82911298e-01]",4,Flipoff Arancio con Scritta
310,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi09.png,600,800,3,109858.26,408,280,187,28.0,74.0,171.0,18.0,16.0,45.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999884309455156,0.0006817198350965,0.0174773703969953,0.0723705703162998,[30.  0.  0. ...  1.  0.  1.],17.27246,41.81326,"[ 7.26002870e-01  1.56200829e+01  9.93482139e-01  1.19812991e+03
  9.22488321e-01  2.87684377e+01  4.77689954e+03  1.31666481e+00
  1.49030184e+00  5.83498251e-03  6.88469075e-01 -6.52697604e-01
  8.73997077e-01]",4,Flipoff Arancio con Scritta
311,[48 68 72 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/13.png,600,800,3,112220.74,410,282,189,27.0,76.0,174.0,16.0,16.0,51.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.999999999988246,0.0004934950933198,0.0176261868679271,0.0734148885169749,"[ 32.   0.   0.   0.   0.   0.   0.   2. 182.   2.   0.   0.   0.   0.
   0.  14. 147.   1.   0.   1.   3.   0.   0.   7.   0.   0.   1.   3.
   3.   0.   0.   0.  44.   1.   0.   0.   0.   0.   0.   2. 182.   9.
   0.   0.   0.   0.   0.  14. 178.   3.   0.   0.   6.   1.   0.   8.
   0.   0.   0.   4.   9.   1.   0.   0.  37.   4.   0.   0.   0.   0.
   0.   0. 182.  46.   0.   0.   0.   0.   0.   1. 182.  18.   0.   0.
   6.   2.   0.   1.   0.   0.   0.   1.  16.   4.   0.   0.  19.   2.
   0.   0.   0.   0.   0.   0. 182.  41.   0.   0.   0.   0.   0.   0.
 179.  21.   0.   0.   2.   2.   0.   0.   1.   0.   0.   0.  11.   7.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
   0.   7.  24.   9.   0.   0.   0.   0.   0.  36.  31.   1.   0.   0.
   0.   0.   0.   2.   0.   0.  55.   5.   0.   0.   0.   0.   0.  16.
 140.  45.  10.   9.  11.  50. 140. 140.   8.   8.   9.  39. 140. 140.
 140.  33.   0.   0.   0.   2.  40.  23.   0.   0.  50.  36.   0.   0.
   0.   0.   0.   3. 140. 140. 140.  37.  10.   8.   8.  37.   8.  44.
 122. 140. 140.  39.   8.   7.   0.   0.   0.   7.  43.   3.   0.   0.
   0.   5.   0.   0.   0.   0.   0.   0.   0.  38.  22.   1.   0.   0.
   0.   0.   0.   6.  14.   4.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   3.   2.   0.
   0.   0.   0.   1.   9.  24.   0.   0.   0.   0.   2.  10.   8.   4.
   0.   0.   0.   0.   1.   1.   0.   0.  37.   3.   0.   0.   0.   0.
   0.  27. 146.  37.   8.   7.   9.  37. 113. 146.  10.   7.   8.  38.
 146. 146. 112.  47.   0.   0.   0.   4.  54.  24.   0.   0.  44.  26.
   0.   0.   0.   0.   0.   4. 146. 146. 127.  43.  10.   8.  11.  47.
  10.  43. 137. 146. 146.  46.  11.   9.   0.   0.   0.  34.  52.   4.
   0.   0.   1.   2.   0.   0.   0.   0.   0.   0.   3.  20.  17.   4.
   0.   0.   0.   0.   0.   3.  20.  34.   2.   0.   0.   0.   0.   0.
   0.   5.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   7.  18.   3.   0.   0.   0.   0.   0.  38.
  29.   1.   0.   0.   0.   0.   0.   4.   0.   0.  38.   5.   0.   0.
   0.   0.   0.   5. 140.  40.   8.   6.   8.  43. 132. 140.  11.   8.
   9.  36. 140. 140. 140.  36.   0.   0.   0.   2.  50.  36.   1.   0.
  40.  23.   0.   0.   0.   0.   0.   1. 140. 140. 140.  32.   8.   8.
   9.  36.  11.  50. 140. 140. 140.  45.  10.   9.   0.   0.   0.  12.
  51.   6.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  34.
  36.   1.   0.   0.   0.   0.   0.   8.  29.   8.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   4.   1.   0.   0.   0.   0.   2.  47.  39.   0.   0.   0.   0.
   0.  10.  41.   7.   0.   0.   0.   0.   0.   0.   0.   0.  39.   1.
   0.   0.   0.   0.   0.  37. 139.  37.  10.   8.   9.  36. 139. 139.
  10.   9.  11.  49. 139. 139. 139.  45.   0.   0.   0.   7.  38.   8.
   0.   0.  27.   3.   0.   0.   0.   0.   0.   7. 139. 139. 139.  44.
   8.   7.   8.  41.   9.  34. 139. 139. 139.  33.   8.   7.   0.   0.
   0.  29.  41.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   3.  28.   7.   0.   0.   0.   0.   0.   1.  36.  26.   0.   0.
   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.]",19.001562,41.04024,"[ 7.22731477e-01  1.60070767e+01  9.93675116e-01  1.26527606e+03
  9.21197332e-01  2.97904145e+01  5.04509718e+03  1.32363968e+00
  1.48640648e+00  6.04513052e-03  6.93023377e-01 -6.58919073e-01
  8.76226569e-01]",4,Flipoff Arancio con Scritta
312,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/07.png,600,800,3,112220.74,416,292,189,27.0,73.0,170.0,15.0,13.0,36.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999933428,0.0005945297569661,0.0176324455879129,0.0734133855781971,[37.  0.  0. ...  1.  0.  0.],17.075285,41.892365,"[ 7.22900337e-01  1.54428853e+01  9.93508961e-01  1.18943309e+03
  9.23648257e-01  2.88918410e+01  4.74228947e+03  1.29705904e+00
  1.45908929e+00  5.96707003e-03  6.79777911e-01 -6.57132295e-01
  8.71833301e-01]",4,Flipoff Arancio con Scritta
313,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/39.png,600,800,3,109858.26,406,282,187,28.0,74.0,171.0,18.0,12.0,33.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990404,0.0008890767869482,0.0177270968009658,0.0727440452622856,[36.  2.  0. ...  0.  0.  1.],16.938368,41.967667,"[ 7.26071695e-01  1.52019279e+01  9.93696939e-01  1.20579283e+03
  9.20976868e-01  2.88715674e+01  4.80796939e+03  1.28056572e+00
  1.45792002e+00  5.89766852e-03  6.96587007e-01 -6.36751803e-01
  8.62369508e-01]",4,Flipoff Arancio con Scritta
314,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/11.png,600,800,3,109858.26,408,282,187,26.0,72.0,168.0,12.0,16.0,36.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999987816,0.0006814318858882,0.0169674375426831,0.0726003514226367,[26.  0.  0. ...  0.  0.  0.],17.032118,41.93627,"[ 7.26349318e-01  1.53375736e+01  9.93279411e-01  1.14097249e+03
  9.24919781e-01  2.80765245e+01  4.54855240e+03  1.26405881e+00
  1.40511102e+00  7.15870076e-03  6.48371980e-01 -6.71752719e-01
  8.70901455e-01]",4,Flipoff Arancio con Scritta
315,[56 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/05.png,600,800,3,118236.88,408,290,194,26.0,73.0,169.0,13.0,13.0,39.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.99999999994195,0.0005566626610851,0.0185533319040411,0.0749926787571781,[28.  0.  0. ... 10.  0.  0.],16.14427,42.26026,"[ 7.09438624e-01  1.46322922e+01  9.94049859e-01  1.22945457e+03
  9.20344887e-01  3.02959868e+01  4.90318601e+03  1.33848044e+00
  1.48965066e+00  6.75602969e-03  6.95829874e-01 -6.61664082e-01
  8.77851729e-01]",4,Flipoff Arancio con Scritta
316,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi23.png,600,800,3,114608.34,408,286,191,26.0,73.0,170.0,12.0,13.0,33.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999995492,0.0008571592792726,0.0177246503689684,0.0741383461216673,[39.  0.  0. ...  0.  3.  4.],17.72461,41.617516,"[ 7.16487478e-01  1.58942447e+01  9.93445284e-01  1.21230587e+03
  9.22881696e-01  2.96242177e+01  4.83332925e+03  1.30100486e+00
  1.44068924e+00  6.60940214e-03  6.62687315e-01 -6.64192947e-01
  8.72464411e-01]",4,Flipoff Arancio con Scritta
317,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi37.png,600,800,3,111036.36,408,288,188,27.0,75.0,173.0,15.0,15.0,50.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999866804,0.0007909502023777,0.0174506337668563,0.0725942655045522,[42.  1.  0. ...  0.  0.  2.],16.889843,41.96527,"[ 7.26024516e-01  1.56462182e+01  9.93599348e-01  1.22211188e+03
  9.22436886e-01  2.90559039e+01  4.87280131e+03  1.31500323e+00
  1.48334670e+00  6.70885179e-03  6.80915064e-01 -6.58601491e-01
  8.75690627e-01]",4,Flipoff Arancio con Scritta
318,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi36.png,600,800,3,113411.4,412,282,190,27.0,74.0,172.0,15.0,18.0,49.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999947772,0.0009148210037084,0.0178586555439013,0.0736799691930857,[27.  0.  0. ...  0.  0.  0.],17.384766,41.768738,"[ 7.19649875e-01  1.63207400e+01  9.93405249e-01  1.23727914e+03
  9.21487016e-01  2.96794593e+01  4.93279583e+03  1.33512047e+00
  1.49702617e+00  6.53319224e-03  6.85630338e-01 -6.64101757e-01
  8.79849410e-01]",4,Flipoff Arancio con Scritta
319,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/graffi22.png,600,800,3,112220.74,396,286,189,28.0,75.0,174.0,17.0,14.0,50.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999929134,0.0005457930433764,0.0181061956035998,0.0734053202416839,[38.  0.  0. ...  1.  0.  0.],17.370117,41.809544,"[ 7.22572143e-01  1.60546622e+01  9.93611879e-01  1.25647467e+03
  9.18588239e-01  2.96909219e+01  5.00984403e+03  1.33946002e+00
  1.52596949e+00  6.56693829e-03  7.20234631e-01 -6.44580769e-01
  8.74992748e-01]",4,Flipoff Arancio con Scritta
320,[48 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/04.png,600,800,3,109858.26,406,284,187,25.0,72.0,168.0,10.0,13.0,33.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999929134,0.0005849256774657,0.0171061256083046,0.0726762166714636,[40.  0.  0. ...  0.  0.  1.],17.315104,41.850933,"[ 7.26430797e-01  1.55855670e+01  9.93217683e-01  1.14886760e+03
  9.25790958e-01  2.81791406e+01  4.57988483e+03  1.25192845e+00
  1.38367844e+00  7.18900365e-03  6.33919628e-01 -6.68561266e-01
  8.66427605e-01]",4,Flipoff Arancio con Scritta
321,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/10.png,600,800,3,112220.74,406,288,189,26.0,73.0,170.0,14.0,16.0,37.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999735536,0.0009172936419923,0.0174079609411163,0.0731447202241339,[35.  0.  0. ...  3.  1.  3.],17.844952,41.576805,"[ 7.22913278e-01  1.58727750e+01  9.93324591e-01  1.18877797e+03
  9.24288929e-01  2.88799065e+01  4.73923910e+03  1.30258004e+00
  1.44779292e+00  6.00770209e-03  6.53873233e-01 -6.65135576e-01
  8.73843734e-01]",4,Flipoff Arancio con Scritta
322,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/38.png,600,800,3,113411.4,408,282,190,27.0,74.0,171.0,15.0,13.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990962,0.0008102883834639,0.017849481823062,0.0737889725930031,[35.  0.  0. ...  0.  0.  1.],16.71289,42.091854,"[ 7.19469290e-01  1.51620858e+01  9.93869293e-01  1.23644413e+03
  9.20678940e-01  2.96765905e+01  4.93061443e+03  1.32621419e+00
  1.48978406e+00  7.05524710e-03  6.95696339e-01 -6.55741748e-01
  8.75274276e-01]",4,Flipoff Arancio con Scritta
323,[48 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/35.png,600,800,3,112220.74,418,282,189,27.0,74.0,172.0,16.0,13.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999970616,0.0005997212168973,0.0176661589335406,0.073297940683482,"[  1.   0.   0.   0.   0.   0.   0.   1.   2.   0.   0.   0.   0.   5.
  17.  17.   0.   0.   0.   0.   1.  34.  20.   2.   0.   0.   0.   0.
   0.   4.   0.   0.  54.   4.   0.   0.   0.   0.   0.  26. 145.  47.
  11.   9.  10.  45. 133. 145.   9.   8.  10.  46. 145. 145. 138.  39.
   0.   0.   0.   4.  38.  28.   0.   0.  48.  32.   0.   0.   0.   0.
   0.   3. 145. 145. 120.  39.  10.   7.   8.  38.   9.  45. 110. 145.
 145.  37.   8.   7.   0.   0.   0.  21.  43.   3.   0.   0.   1.   3.
   0.   0.   0.   0.   0.   0.   2.  26.   9.   1.   0.   0.   0.   0.
   0.   4.   8.   8.   2.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   3.   0.   0.   0.   0.
   0.   4.  41.  30.   0.   0.   0.   0.   0.  27.  39.   3.   0.   0.
   0.   0.   0.   2.   1.   0.  17.   3.   0.   0.   0.   0.   2.  26.
 135.  42.  10.   8.  11.  47. 146. 146.   9.   7.   9.  41. 113. 146.
 146.  38.   0.   0.   0.   2.   8.  16.   3.   0.  17.  26.   2.   0.
   0.   0.   0.   3. 135. 146. 146.  46.  11.   9.  10.  41.   9.  38.
 146. 146. 113.  41.   9.   7.   0.   0.   3.  16.   8.   2.   0.   0.
   0.   3.   1.   0.   0.   0.   0.   0.   0.  31.  52.   4.   0.   0.
   0.   0.   0.   4.  50.  28.   0.   0.   0.   0.   0.   0.   1.   2.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
   0.   0.   0.   1.  29.  30.   0.   0.   0.   0.   0.   3.  18.   7.
   0.   0.   0.   0.   0.   0.   0.   0.  43.   2.   0.   0.   0.   0.
   1.  26. 139.  36.   8.   7.  10.  34. 139. 139.   8.   7.   8.  40.
 139. 139. 139.  45.   0.   0.   0.   6.  37.   5.   0.   0.  47.  11.
   0.   0.   0.   0.   0.   5. 139. 139. 139.  47.  10.   9.  10.  46.
   9.  35. 139. 139. 139.  38.  10.   8.   0.   0.   0.  32.  45.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   8.  30.   7.
   0.   0.   0.   0.   0.   1.  37.  39.   1.   0.   0.   0.   0.   0.
   0.   4.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   7.  24.   3.   0.   0.   0.   0.   0.  36.
  35.   1.   0.   0.   0.   0.   0.   4.   0.   0.  30.   6.   0.   0.
   0.   0.   0.   3. 139.  41.   8.   7.   8.  44. 139. 139.  10.   8.
   8.  35. 139. 139. 139.  36.   0.   0.   0.   2.  45.  36.   1.   0.
  39.  25.   0.   0.   0.   0.   0.   1. 139. 139. 139.  36.   8.   8.
   9.  37.  10.  46. 139. 139. 139.  47.  10.   9.   0.   0.   0.   9.
  41.   7.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  30.
  42.   2.   0.   0.   0.   0.   0.   7.  36.   8.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   4.   1.   0.   0.   0.   0.   1.  40.  39.   0.   0.   0.   0.
   0.   8.  33.   7.   0.   0.   0.   0.   0.   0.   0.   0.  43.   1.
   0.   0.   0.   0.   0.  33. 139.  37.  10.   8.   9.  35. 139. 139.
  10.   9.  10.  46. 139. 139. 139.  47.   0.   0.   0.   5.  45.  10.
   0.   0.  34.   4.   0.   0.   0.   0.   0.   6. 139. 139. 139.  44.
   8.   7.   8.  41.  10.  35. 139. 139. 139.  36.   8.   8.   0.   0.
   1.  26.  44.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   3.  21.   7.   0.   0.   0.   0.   0.   1.  32.  29.   0.   0.
   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.]",20.134375,40.463493,"[ 7.22724197e-01  1.55752866e+01  9.93625060e-01  1.22147884e+03
  9.21601545e-01  2.92760938e+01  4.87034005e+03  1.32537918e+00
  1.49662364e+00  7.26124598e-03  6.93754466e-01 -6.53915916e-01
  8.75361995e-01]",4,Flipoff Arancio con Scritta
324,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211217 - FlipOff Arancio con scritta (1)/21.png,600,800,3,113411.4,404,284,190,26.0,73.0,171.0,12.0,13.0,37.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999723094,0.0006676128990365,0.0178000194347962,0.0735872387489619,"[ 45.   0.   0.   0.   0.   0.   0.   2. 195.   1.   0.   0.   0.   0.
   0.  27. 133.   0.   0.   0.   3.   1.   1.  14.   0.   0.   0.   1.
   8.   1.   0.   0.  65.   1.   0.   0.   0.   0.   0.   3. 195.   7.
   0.   0.   0.   0.   0.  33. 158.   3.   0.   1.   6.   0.   0.  10.
   0.   0.   0.   2.  13.   1.   0.   0.  59.   7.   0.   0.   0.   0.
   0.   0. 195.  61.   0.   0.   0.   0.   0.   4. 151.  25.   0.   2.
   4.   0.   0.   1.   0.   0.   0.   5.  11.   1.   0.   0.  31.   4.
   0.   0.   0.   0.   0.   0. 195.  52.   0.   0.   0.   0.   0.   0.
 154.  23.   0.   2.   3.   0.   0.   0.   0.   0.   0.   5.   6.   0.
   0.   0.  41.   0.   0.   0.   0.   0.   0.   4. 201.   0.   0.   0.
   0.   0.   0.  33. 124.   0.   0.   0.   0.   0.   3.  19.   0.   0.
   0.   0.   0.   3.   4.   3.  64.   1.   0.   0.   0.   0.   0.   4.
 201.   6.   0.   0.   0.   0.   0.  33. 141.   1.   0.   0.   0.   0.
   2.  17.   1.   0.   0.   0.   0.   3.   3.   6.  59.   6.   0.   0.
   0.   0.   0.   0. 201.  49.   0.   0.   0.   0.   0.   3. 152.  11.
   0.   0.   0.   0.   3.   9.   0.   0.   0.   0.   1.   2.   3.   5.
  31.   4.   0.   0.   0.   0.   0.   0. 201.  51.   0.   0.   0.   0.
   0.   0. 151.  20.   0.   0.   0.   0.   0.   1.   0.   1.   0.   1.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   4.  44.   9.   0.   0.   0.   0.   0.  22.  36.   2.
   0.   0.   0.   0.   0.   1.   0.   0.  27.   6.   0.   0.   0.   0.
   1.  10. 138.  37.   8.   8.  11.  50. 139. 139.   7.   5.   7.  27.
 139. 139. 139.  32.   0.   0.   0.   0.  21.  29.   0.   0.  40.  42.
   1.   0.   0.   0.   0.   2. 139. 139. 139.  43.  12.  11.  12.  44.
   8.  36. 139. 139. 139.  55.  10.   7.   0.   0.   0.   2.  15.   7.
   0.   0.   1.   5.   0.   0.   0.   0.   0.   0.   1.  37.  53.   2.
   0.   0.   0.   0.   0.   6.  44.   7.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
   0.   0.   0.   0.   0.   0.  27.  27.   0.   0.   0.   0.   0.   2.
  20.   7.   0.   0.   0.   0.   0.   0.   0.   0.  37.   1.   0.   0.
   0.   0.   0.  24. 139.  30.   7.   5.   7.  27. 139. 139.  10.   7.
   7.  36. 139. 139. 139.  54.   0.   0.   0.   7.  35.   5.   0.   0.
  40.   7.   0.   0.   0.   0.   0.   6. 139. 139. 139.  38.   8.   8.
  11.  52.  12.  43. 139. 139. 139.  41.  13.  11.   0.   0.   1.  38.
  49.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  10.
  34.   7.   0.   0.   0.   0.   0.   2.  47.  41.   1.   0.   0.   0.
   0.   0.   1.   5.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   2.   3.   0.   0.   0.   0.   1.   7.  20.   0.   0.   0.   0.
   2.  11.   8.   4.   0.   0.   0.   0.   1.   1.   0.   0.  34.   3.
   0.   0.   0.   0.   0.  23. 146.  38.   7.   6.   7.  30. 102. 146.
  12.   9.   9.  39. 146. 146. 118.  55.   0.   0.   0.   4.  57.  30.
   0.   0.  38.  22.   0.   0.   0.   0.   0.   3. 146. 146. 120.  34.
   7.   7.  10.  47.  13.  51. 146. 146. 146.  46.  11.  11.   0.   0.
   0.  38.  56.   5.   0.   0.   1.   2.   0.   0.   0.   0.   0.   0.
   3.  21.  15.   3.   0.   0.   0.   0.   0.   3.  20.  30.   2.   0.
   0.   0.   0.   0.   0.   5.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   7.  18.   4.   0.   0.
   0.   0.   0.  41.  31.   1.   0.   0.   0.   0.   0.   5.   1.   0.
  35.   5.   0.   0.   0.   0.   0.   3. 140.  45.   9.   7.   7.  38.
 122. 140.  14.  10.  11.  43. 140. 140. 140.  42.   0.   0.   0.   3.
  55.  39.   1.   0.  35.  21.   0.   0.   0.   0.   0.   1. 140. 140.
 140.  29.   6.   6.   7.  32.  13.  55. 140. 140. 140.  40.   9.   9.
   0.   0.   0.  14.  51.   5.   0.   0.   0.   2.   0.   0.   0.   0.
   0.   0.   0.  30.  31.   1.   0.   0.   0.   0.   0.   7.  27.   7.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   4.   2.   0.   0.   0.   0.   4.  18.  25.
   0.   0.   0.   0.   2.  25.  15.   3.   0.   0.   0.   0.   1.   2.
   0.   0.  57.   5.   0.   0.   0.   0.   0.  38. 146.  45.  11.  11.
  14.  53. 145. 146.   7.   7.   9.  45. 146. 146. 121.  34.   0.   0.
   0.   3.  36.  24.   0.   0.  57.  34.   0.   0.   0.   0.   0.   4.
 146. 146. 118.  54.  13.   9.   9.  40.   7.  33.  97. 146. 146.  38.
   8.   6.   0.   0.   0.  22.  36.   3.   0.   0.   1.   2.   0.   0.
   0.   0.   0.   0.   3.  16.   8.   3.   0.   0.   0.   0.   0.   2.
   6.  16.   3.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.]",18.649553,41.19707,"[ 7.19879157e-01  1.58797209e+01  9.93426031e-01  1.20765220e+03
  9.22356354e-01  2.93323585e+01  4.81472909e+03  1.29658232e+00
  1.44535382e+00  7.11857087e-03  6.67038328e-01 -6.60018264e-01
  8.71247799e-01]",4,Flipoff Arancio con Scritta
